Index,site_id,creek_name,unit,date,day_temp_c
19,CGT5,Claggett Creek,C,9/10/2018,16.9578125
20,CGT5,Claggett Creek,C,9/11/2018,16.727604166666666
20,CGT5,Claggett Creek,C,9/12/2018,16.6346875
20,CGT5,Claggett Creek,C,9/13/2018,15.867291666666667
20,CGT5,Claggett Creek,C,9/14/2018,15.609895833333333
20,CGT5,Claggett Creek,C,9/15/2018,15.044583333333334
20,CGT5,Claggett Creek,C,9/16/2018,16.044791666666665
20,CGT5,Claggett Creek,C,9/17/2018,14.812291666666667
21,CGT5,Claggett Creek,C,9/18/2018,14.580625
21,CGT5,Claggett Creek,C,9/19/2018,14.460833333333333
21,CGT5,Claggett Creek,C,9/20/2018,14.842291666666666
21,CGT5,Claggett Creek,C,9/21/2018,14.863854166666666
21,CGT5,Claggett Creek,C,9/22/2018,15.998854166666666
21,CGT5,Claggett Creek,C,9/23/2018,14.889375
21,CGT5,Claggett Creek,C,9/24/2018,14.167291666666667
22,CGT5,Claggett Creek,C,9/25/2018,14.291666666666666
22,CGT5,Claggett Creek,C,9/26/2018,14.776770833333334
22,CGT5,Claggett Creek,C,9/27/2018,15.4575
22,CGT5,Claggett Creek,C,9/28/2018,15.5359375
22,CGT5,Claggett Creek,C,9/29/2018,15.2340625
22,CGT5,Claggett Creek,C,9/30/2018,15.310520833333333
22,CGT5,Claggett Creek,C,10/1/2018,16.177291666666665
23,CGT5,Claggett Creek,C,5/1/2019,13.081566265060241
23,CGT5,Claggett Creek,C,5/2/2019,12.921875
23,CGT5,Claggett Creek,C,5/3/2019,13.518333333333333
23,CGT5,Claggett Creek,C,5/4/2019,14.665208333333334
23,CGT5,Claggett Creek,C,5/5/2019,15.590416666666666
23,CGT5,Claggett Creek,C,5/6/2019,15.899375000000001
23,CGT5,Claggett Creek,C,5/7/2019,16.420729166666668
24,CGT5,Claggett Creek,C,5/8/2019,15.838854166666668
24,CGT5,Claggett Creek,C,5/9/2019,16.876145833333332
24,CGT5,Claggett Creek,C,5/10/2019,16.858229166666668
24,CGT5,Claggett Creek,C,5/11/2019,17.22625
24,CGT5,Claggett Creek,C,5/12/2019,16.133020833333333
24,CGT5,Claggett Creek,C,5/13/2019,15.217291666666666
24,CGT5,Claggett Creek,C,5/14/2019,15.119895833333333
25,CGT5,Claggett Creek,C,5/15/2019,14.589270833333334
25,CGT5,Claggett Creek,C,5/16/2019,14.781041666666667
25,CGT5,Claggett Creek,C,5/17/2019,14.252604166666666
25,CGT5,Claggett Creek,C,5/18/2019,14.811875
25,CGT5,Claggett Creek,C,5/19/2019,14.667708333333334
25,CGT5,Claggett Creek,C,5/20/2019,14.384270833333334
25,CGT5,Claggett Creek,C,5/21/2019,14.708020833333332
26,CGT5,Claggett Creek,C,5/22/2019,15.566458333333333
26,CGT5,Claggett Creek,C,5/23/2019,16.1803125
26,CGT5,Claggett Creek,C,5/24/2019,15.407604166666667
26,CGT5,Claggett Creek,C,5/25/2019,13.967916666666667
26,CGT5,Claggett Creek,C,5/26/2019,14.582291666666666
26,CGT5,Claggett Creek,C,5/27/2019,15.8884375
26,CGT5,Claggett Creek,C,5/28/2019,15.3640625
27,CGT5,Claggett Creek,C,5/29/2019,15.900520833333333
27,CGT5,Claggett Creek,C,5/30/2019,16.8953125
27,CGT5,Claggett Creek,C,5/31/2019,17.915729166666665
27,CGT5,Claggett Creek,C,6/1/2019,18.170625
27,CGT5,Claggett Creek,C,6/2/2019,18.238541666666666
27,CGT5,Claggett Creek,C,6/3/2019,17.036666666666665
27,CGT5,Claggett Creek,C,6/4/2019,16.513333333333332
28,CGT5,Claggett Creek,C,6/5/2019,16.1684375
28,CGT5,Claggett Creek,C,6/6/2019,15.15
28,CGT5,Claggett Creek,C,6/7/2019,15.455520833333333
28,CGT5,Claggett Creek,C,6/8/2019,14.979270833333333
28,CGT5,Claggett Creek,C,6/9/2019,15.341979166666667
28,CGT5,Claggett Creek,C,6/10/2019,17.048020833333332
28,CGT5,Claggett Creek,C,6/11/2019,18.861041666666665
29,CGT5,Claggett Creek,C,6/12/2019,20.3984375
29,CGT5,Claggett Creek,C,6/13/2019,20.518229166666668
29,CGT5,Claggett Creek,C,6/14/2019,18.161666666666665
29,CGT5,Claggett Creek,C,6/15/2019,17.599583333333335
29,CGT5,Claggett Creek,C,6/16/2019,17.970625
29,CGT5,Claggett Creek,C,6/17/2019,18.1803125
29,CGT5,Claggett Creek,C,6/18/2019,18.222604166666667
30,CGT5,Claggett Creek,C,6/19/2019,16.319375
30,CGT5,Claggett Creek,C,6/20/2019,15.504270833333333
30,CGT5,Claggett Creek,C,6/21/2019,15.448125
30,CGT5,Claggett Creek,C,6/22/2019,15.896770833333333
30,CGT5,Claggett Creek,C,6/23/2019,16.4271875
30,CGT5,Claggett Creek,C,6/24/2019,15.899583333333334
30,CGT5,Claggett Creek,C,6/25/2019,16.29864583333333
31,CGT5,Claggett Creek,C,6/26/2019,16.27625
31,CGT5,Claggett Creek,C,6/27/2019,16.43375
31,CGT5,Claggett Creek,C,6/28/2019,16.637083333333333
31,CGT5,Claggett Creek,C,6/29/2019,17.18572916666667
31,CGT5,Claggett Creek,C,6/30/2019,17.631458333333335
31,CGT5,Claggett Creek,C,7/1/2019,18.003020833333334
31,CGT5,Claggett Creek,C,7/2/2019,16.9153125
32,CGT5,Claggett Creek,C,7/3/2019,16.6675
32,CGT5,Claggett Creek,C,7/4/2019,17.338854166666668
32,CGT5,Claggett Creek,C,7/5/2019,17.4146875
32,CGT5,Claggett Creek,C,7/6/2019,16.7621875
32,CGT5,Claggett Creek,C,7/7/2019,16.731354166666666
32,CGT5,Claggett Creek,C,7/8/2019,17.233125
32,CGT5,Claggett Creek,C,7/9/2019,17.898645833333333
33,CGT5,Claggett Creek,C,7/10/2019,19.21
33,CGT5,Claggett Creek,C,7/11/2019,19.422604166666666
33,CGT5,Claggett Creek,C,7/12/2019,19.725416666666668
33,CGT5,Claggett Creek,C,7/13/2019,19.50625
33,CGT5,Claggett Creek,C,7/14/2019,19.090625
33,CGT5,Claggett Creek,C,7/15/2019,19.024270833333333
33,CGT5,Claggett Creek,C,7/16/2019,19.402083333333334
34,CGT5,Claggett Creek,C,7/17/2019,18.603020833333332
34,CGT5,Claggett Creek,C,7/18/2019,18.5896875
34,CGT5,Claggett Creek,C,7/19/2019,17.194270833333334
34,CGT5,Claggett Creek,C,7/20/2019,16.770833333333332
34,CGT5,Claggett Creek,C,7/21/2019,17.699479166666666
34,CGT5,Claggett Creek,C,7/22/2019,18.004479166666666
34,CGT5,Claggett Creek,C,7/23/2019,18.040416666666665
35,CGT5,Claggett Creek,C,7/24/2019,17.663541666666667
35,CGT5,Claggett Creek,C,7/25/2019,17.707916666666666
35,CGT5,Claggett Creek,C,7/26/2019,18.456979166666667
35,CGT5,Claggett Creek,C,7/27/2019,18.708541666666665
35,CGT5,Claggett Creek,C,7/28/2019,18.347395833333334
35,CGT5,Claggett Creek,C,7/29/2019,18.4865625
35,CGT5,Claggett Creek,C,7/30/2019,18.145729166666666
36,CGT5,Claggett Creek,C,7/31/2019,17.872291666666666
36,CGT5,Claggett Creek,C,8/1/2019,18.578229166666667
36,CGT5,Claggett Creek,C,8/2/2019,19.193020833333332
36,CGT5,Claggett Creek,C,8/3/2019,20.083229166666666
36,CGT5,Claggett Creek,C,8/4/2019,19.655416666666667
36,CGT5,Claggett Creek,C,8/5/2019,19.559270833333333
36,CGT5,Claggett Creek,C,8/6/2019,19.125729166666666
37,CGT5,Claggett Creek,C,8/7/2019,18.5653125
37,CGT5,Claggett Creek,C,8/8/2019,17.719166666666666
37,CGT5,Claggett Creek,C,8/9/2019,18.12375
37,CGT5,Claggett Creek,C,8/10/2019,18.019270833333334
37,CGT5,Claggett Creek,C,8/11/2019,19.063854166666665
37,CGT5,Claggett Creek,C,8/12/2019,18.507604166666667
37,CGT5,Claggett Creek,C,8/13/2019,18.7303125
38,CGT5,Claggett Creek,C,8/14/2019,19.117916666666666
38,CGT5,Claggett Creek,C,8/15/2019,18.989166666666666
38,CGT5,Claggett Creek,C,8/16/2019,18.487083333333334
38,CGT5,Claggett Creek,C,8/17/2019,17.832708333333333
38,CGT5,Claggett Creek,C,8/18/2019,17.7346875
38,CGT5,Claggett Creek,C,8/19/2019,18.043958333333332
38,CGT5,Claggett Creek,C,8/20/2019,18.159375
39,CGT5,Claggett Creek,C,8/21/2019,17.516354166666666
39,CGT5,Claggett Creek,C,8/22/2019,18.895520833333332
39,CGT5,Claggett Creek,C,8/23/2019,17.843541666666667
39,CGT5,Claggett Creek,C,8/24/2019,17.83875
39,CGT5,Claggett Creek,C,8/25/2019,17.802395833333332
39,CGT5,Claggett Creek,C,8/26/2019,17.42364583333333
39,CGT5,Claggett Creek,C,8/27/2019,17.6515625
40,CGT5,Claggett Creek,C,8/28/2019,18.55
40,CGT5,Claggett Creek,C,8/29/2019,19.298854166666665
40,CGT5,Claggett Creek,C,8/30/2019,19.082604166666666
40,CGT5,Claggett Creek,C,8/31/2019,18.496666666666666
40,CGT5,Claggett Creek,C,9/1/2019,19.285729166666666
40,CGT5,Claggett Creek,C,9/2/2019,18.726770833333333
40,CGT5,Claggett Creek,C,9/3/2019,18.588020833333335
41,CGT5,Claggett Creek,C,9/4/2019,18.0921875
41,CGT5,Claggett Creek,C,9/5/2019,18.627395833333335
41,CGT5,Claggett Creek,C,9/6/2019,20.219479166666666
41,CGT5,Claggett Creek,C,9/7/2019,18.1490625
41,CGT5,Claggett Creek,C,9/8/2019,18.077291666666667
41,CGT5,Claggett Creek,C,9/9/2019,18.612916666666667
41,CGT5,Claggett Creek,C,9/10/2019,17.965208333333333
42,CGT5,Claggett Creek,C,9/11/2019,17.3771875
42,CGT5,Claggett Creek,C,9/12/2019,18.0775
42,CGT5,Claggett Creek,C,9/13/2019,18.701041666666665
42,CGT5,Claggett Creek,C,9/14/2019,18.144583333333333
42,CGT5,Claggett Creek,C,9/15/2019,17.61114583333333
42,CGT5,Claggett Creek,C,9/16/2019,17.0228125
42,CGT5,Claggett Creek,C,9/17/2019,16.357395833333335
43,CGT5,Claggett Creek,C,9/18/2019,17.426875
43,CGT5,Claggett Creek,C,9/19/2019,17.046354166666667
43,CGT5,Claggett Creek,C,9/20/2019,17.386354166666667
43,CGT5,Claggett Creek,C,9/21/2019,17.121666666666666
43,CGT5,Claggett Creek,C,9/22/2019,17.270625
43,CGT5,Claggett Creek,C,9/23/2019,17.0603125
43,CGT5,Claggett Creek,C,9/24/2019,17.522395833333334
44,CGT5,Claggett Creek,C,9/25/2019,16.9659375
44,CGT5,Claggett Creek,C,9/26/2019,16.040625
44,CGT5,Claggett Creek,C,9/27/2019,14.6040625
44,CGT5,Claggett Creek,C,9/28/2019,13.713645833333333
44,CGT5,Claggett Creek,C,9/29/2019,12.178229166666666
44,CGT5,Claggett Creek,C,9/30/2019,11.944479166666667
44,CGT5,Claggett Creek,C,10/1/2019,10.9528125
45,CGT5,Claggett Creek,C,10/2/2019,10.609166666666667
45,CGT5,Claggett Creek,C,10/3/2019,12.336041666666667
45,CGT5,Claggett Creek,C,10/4/2019,13.2428125
45,CGT5,Claggett Creek,C,10/5/2019,13.324270833333333
45,CGT5,Claggett Creek,C,10/6/2019,12.5378125
45,CGT5,Claggett Creek,C,10/7/2019,12.532395833333334
45,CGT5,Claggett Creek,C,10/8/2019,13.769375
46,CGT5,Claggett Creek,C,10/9/2019,10.639479166666666
46,CGT5,Claggett Creek,C,10/10/2019,9.237395833333334
46,CGT5,Claggett Creek,C,10/11/2019,8.825818181818182
46,CGT5,Claggett Creek,C,4/30/2021,16.3175
46,CGT5,Claggett Creek,C,5/1/2021,14.7903125
46,CGT5,Claggett Creek,C,5/2/2021,14.118229166666666
46,CGT5,Claggett Creek,C,5/3/2021,14.171770833333333
47,CGT5,Claggett Creek,C,5/4/2021,15.428749999999999
47,CGT5,Claggett Creek,C,5/5/2021,15.008958333333334
47,CGT5,Claggett Creek,C,5/6/2021,14.784895833333334
47,CGT5,Claggett Creek,C,5/7/2021,13.517291666666667
47,CGT5,Claggett Creek,C,5/8/2021,12.255729166666667
47,CGT5,Claggett Creek,C,5/9/2021,13.5675
47,CGT5,Claggett Creek,C,5/10/2021,14.442916666666667
48,CGT5,Claggett Creek,C,5/11/2021,14.870625
48,CGT5,Claggett Creek,C,5/12/2021,15.61625
48,CGT5,Claggett Creek,C,5/13/2021,15.908125
48,CGT5,Claggett Creek,C,5/14/2021,16.656979166666666
48,CGT5,Claggett Creek,C,5/15/2021,15.779791666666666
48,CGT5,Claggett Creek,C,5/16/2021,16.22854166666667
48,CGT5,Claggett Creek,C,5/17/2021,15.137291666666666
49,CGT5,Claggett Creek,C,5/18/2021,13.899791666666667
49,CGT5,Claggett Creek,C,5/19/2021,12.886770833333333
49,CGT5,Claggett Creek,C,5/20/2021,12.651145833333333
49,CGT5,Claggett Creek,C,5/21/2021,12.963958333333334
49,CGT5,Claggett Creek,C,5/22/2021,13.490729166666666
49,CGT5,Claggett Creek,C,5/23/2021,13.2928125
49,CGT5,Claggett Creek,C,5/24/2021,13.623333333333333
50,CGT5,Claggett Creek,C,5/25/2021,15.256666666666666
50,CGT5,Claggett Creek,C,5/26/2021,15.417916666666667
50,CGT5,Claggett Creek,C,5/27/2021,14.764270833333333
50,CGT5,Claggett Creek,C,5/28/2021,14.952604166666667
50,CGT5,Claggett Creek,C,5/29/2021,14.8271875
50,CGT5,Claggett Creek,C,5/30/2021,15.905104166666666
50,CGT5,Claggett Creek,C,5/31/2021,16.4928125
51,CGT5,Claggett Creek,C,6/1/2021,17.5978125
51,CGT5,Claggett Creek,C,6/2/2021,18.557708333333334
51,CGT5,Claggett Creek,C,6/3/2021,17.999166666666667
51,CGT5,Claggett Creek,C,6/4/2021,16.746666666666666
51,CGT5,Claggett Creek,C,6/5/2021,15.7990625
51,CGT5,Claggett Creek,C,6/6/2021,13.7421875
51,CGT5,Claggett Creek,C,6/7/2021,13.505
52,CGT5,Claggett Creek,C,6/8/2021,14.013020833333334
52,CGT5,Claggett Creek,C,6/9/2021,13.393020833333333
52,CGT5,Claggett Creek,C,6/10/2021,13.694895833333334
52,CGT5,Claggett Creek,C,6/11/2021,14.807604166666668
52,CGT5,Claggett Creek,C,6/12/2021,17.103229166666665
52,CGT5,Claggett Creek,C,6/13/2021,18.579166666666666
52,CGT5,Claggett Creek,C,6/14/2021,18.023958333333333
53,CGT5,Claggett Creek,C,6/15/2021,17.245104166666668
53,CGT5,Claggett Creek,C,6/16/2021,17.57614583333333
53,CGT5,Claggett Creek,C,6/17/2021,18.1725
53,CGT5,Claggett Creek,C,6/18/2021,18.3340625
53,CGT5,Claggett Creek,C,6/19/2021,18.155104166666668
53,CGT5,Claggett Creek,C,6/20/2021,19.8471875
53,CGT5,Claggett Creek,C,6/21/2021,21.1325
54,CGT5,Claggett Creek,C,6/22/2021,20.532291666666666
54,CGT5,Claggett Creek,C,6/23/2021,19.464479166666667
54,CGT5,Claggett Creek,C,6/24/2021,18.739791666666665
54,CGT5,Claggett Creek,C,6/25/2021,20.018333333333334
54,CGT5,Claggett Creek,C,6/26/2021,21.603229166666665
54,CGT5,Claggett Creek,C,6/27/2021,22.065729166666667
54,CGT5,Claggett Creek,C,6/28/2021,22.602291666666666
55,CGT5,Claggett Creek,C,6/29/2021,21.4296875
55,CGT5,Claggett Creek,C,6/30/2021,19.826458333333335
55,CGT5,Claggett Creek,C,7/1/2021,19.429791666666667
55,CGT5,Claggett Creek,C,7/2/2021,19.685625
55,CGT5,Claggett Creek,C,7/3/2021,19.47625
55,CGT5,Claggett Creek,C,7/4/2021,19.503125
55,CGT5,Claggett Creek,C,7/5/2021,18.833229166666666
56,CGT5,Claggett Creek,C,7/6/2021,19.125
56,CGT5,Claggett Creek,C,7/7/2021,18.370833333333334
56,CGT5,Claggett Creek,C,7/8/2021,17.3625
56,CGT5,Claggett Creek,C,7/9/2021,17.268229166666668
56,CGT5,Claggett Creek,C,7/10/2021,18.351875
56,CGT5,Claggett Creek,C,7/11/2021,17.908333333333335
56,CGT5,Claggett Creek,C,7/12/2021,17.835
57,CGT5,Claggett Creek,C,7/13/2021,17.4353125
57,CGT5,Claggett Creek,C,7/14/2021,17.515208333333334
57,CGT5,Claggett Creek,C,7/15/2021,16.998333333333335
57,CGT5,Claggett Creek,C,7/16/2021,16.750729166666666
57,CGT5,Claggett Creek,C,7/17/2021,17.090104166666666
57,CGT5,Claggett Creek,C,7/18/2021,16.911875
57,CGT5,Claggett Creek,C,7/19/2021,17.431875
58,CGT5,Claggett Creek,C,7/20/2021,17.267500000000002
58,CGT5,Claggett Creek,C,7/21/2021,16.4259375
58,CGT5,Claggett Creek,C,7/22/2021,15.835520833333334
58,CGT5,Claggett Creek,C,7/23/2021,16.084791666666668
58,CGT5,Claggett Creek,C,7/24/2021,17.34625
58,CGT5,Claggett Creek,C,7/25/2021,18.1675
58,CGT5,Claggett Creek,C,7/26/2021,18.614166666666666
59,CGT5,Claggett Creek,C,7/27/2021,18.730208333333334
59,CGT5,Claggett Creek,C,7/28/2021,18.703854166666666
59,CGT5,Claggett Creek,C,7/29/2021,18.985416666666666
59,CGT5,Claggett Creek,C,7/30/2021,19.005520833333332
59,CGT5,Claggett Creek,C,7/31/2021,19.016354166666666
59,CGT5,Claggett Creek,C,8/1/2021,18.242916666666666
59,CGT5,Claggett Creek,C,8/2/2021,18.965
60,CGT5,Claggett Creek,C,8/3/2021,19.2665625
60,CGT5,Claggett Creek,C,8/4/2021,18.876875000000002
60,CGT5,Claggett Creek,C,8/5/2021,19.232916666666668
60,CGT5,Claggett Creek,C,8/6/2021,19.125625
60,CGT5,Claggett Creek,C,8/7/2021,19.023958333333333
60,CGT5,Claggett Creek,C,8/8/2021,18.018125
60,CGT5,Claggett Creek,C,8/9/2021,17.525833333333335
61,CGT5,Claggett Creek,C,8/10/2021,17.953020833333333
61,CGT5,Claggett Creek,C,8/11/2021,18.657916666666665
61,CGT5,Claggett Creek,C,8/12/2021,19.321770833333332
61,CGT5,Claggett Creek,C,8/13/2021,19.8009375
61,CGT5,Claggett Creek,C,8/14/2021,19.8490625
61,CGT5,Claggett Creek,C,8/15/2021,19.943645833333335
61,CGT5,Claggett Creek,C,8/16/2021,19.2228125
62,CGT5,Claggett Creek,C,8/17/2021,18.027604166666666
62,CGT5,Claggett Creek,C,8/18/2021,17.0009375
62,CGT5,Claggett Creek,C,8/19/2021,17.034166666666668
62,CGT5,Claggett Creek,C,8/20/2021,17.173958333333335
62,CGT5,Claggett Creek,C,8/21/2021,17.156875
62,CGT5,Claggett Creek,C,8/22/2021,16.438125
62,CGT5,Claggett Creek,C,8/23/2021,15.310833333333333
63,CGT5,Claggett Creek,C,8/24/2021,15.098229166666666
63,CGT5,Claggett Creek,C,8/25/2021,15.969166666666666
63,CGT5,Claggett Creek,C,8/26/2021,16.734270833333333
63,CGT5,Claggett Creek,C,8/27/2021,16.46625
63,CGT5,Claggett Creek,C,8/28/2021,16.4084375
63,CGT5,Claggett Creek,C,8/29/2021,17.720625
63,CGT5,Claggett Creek,C,8/30/2021,15.855625
64,CGT5,Claggett Creek,C,8/31/2021,15.643333333333333
64,CGT5,Claggett Creek,C,9/1/2021,14.0859375
64,CGT5,Claggett Creek,C,9/2/2021,14.919166666666667
64,CGT5,Claggett Creek,C,9/3/2021,15.4046875
64,CGT5,Claggett Creek,C,9/4/2021,15.740208333333333
64,CGT5,Claggett Creek,C,9/5/2021,16.887916666666666
64,CGT5,Claggett Creek,C,9/6/2021,17.366666666666667
65,CGT5,Claggett Creek,C,9/7/2021,17.1346875
65,CGT5,Claggett Creek,C,9/8/2021,18.2675
65,CGT5,Claggett Creek,C,9/9/2021,18.515729166666667
65,CGT5,Claggett Creek,C,9/10/2021,16.91208333333333
65,CGT5,Claggett Creek,C,9/11/2021,16.515
65,CGT5,Claggett Creek,C,9/12/2021,16.948645833333334
65,CGT5,Claggett Creek,C,9/13/2021,15.788958333333333
66,CGT5,Claggett Creek,C,9/14/2021,16.447708333333335
66,CGT5,Claggett Creek,C,9/15/2021,17.3053125
66,CGT5,Claggett Creek,C,9/16/2021,14.503333333333334
66,CGT5,Claggett Creek,C,9/17/2021,16.609583333333333
66,CGT5,Claggett Creek,C,9/18/2021,17.19625
66,CGT5,Claggett Creek,C,9/19/2021,16.382916666666667
66,CGT5,Claggett Creek,C,9/20/2021,15.965833333333332
67,CGT5,Claggett Creek,C,9/21/2021,15.5834375
67,CGT5,Claggett Creek,C,9/22/2021,16.650625
67,CGT5,Claggett Creek,C,9/23/2021,16.3146875
67,CGT5,Claggett Creek,C,9/24/2021,15.846875
67,CGT5,Claggett Creek,C,9/25/2021,16.480104166666667
67,CGT5,Claggett Creek,C,9/26/2021,16.272916666666667
67,CGT5,Claggett Creek,C,9/27/2021,16.618020833333333
68,CGT5,Claggett Creek,C,9/28/2021,14.790520833333334
68,CGT5,Claggett Creek,C,9/29/2021,14.678333333333333
68,CGT5,Claggett Creek,C,9/30/2021,15.0453125
68,CGT5,Claggett Creek,C,10/1/2021,14.584999999999999
68,CGT5,Claggett Creek,C,10/2/2021,13.60125
68,CGT5,Claggett Creek,C,10/3/2021,13.381979166666667
68,CGT5,Claggett Creek,C,10/4/2021,13.886770833333333
69,CGT5,Claggett Creek,C,10/5/2021,14.490208333333333
69,CGT5,Claggett Creek,C,10/6/2021,13.55875
69,CGT5,Claggett Creek,C,10/7/2021,12.2778125
69,CGT5,Claggett Creek,C,10/8/2021,11.2155
69,CGT5,Claggett Creek,C,5/1/2022,13.43115625
69,CGT5,Claggett Creek,C,5/2/2022,12.112479166666667
69,CGT5,Claggett Creek,C,5/3/2022,12.531427083333334
70,CGT5,Claggett Creek,C,5/4/2022,13.270395833333334
70,CGT5,Claggett Creek,C,5/5/2022,12.332666666666666
70,CGT5,Claggett Creek,C,5/6/2022,13.306989583333333
70,CGT5,Claggett Creek,C,5/7/2022,12.528083333333333
70,CGT5,Claggett Creek,C,5/8/2022,11.842708333333333
70,CGT5,Claggett Creek,C,5/9/2022,11.726552083333333
70,CGT5,Claggett Creek,C,5/10/2022,12.330552083333334
71,CGT5,Claggett Creek,C,5/11/2022,12.352739583333333
71,CGT5,Claggett Creek,C,5/12/2022,11.643520833333334
71,CGT5,Claggett Creek,C,5/13/2022,11.512614583333333
71,CGT5,Claggett Creek,C,5/14/2022,13.455416666666666
71,CGT5,Claggett Creek,C,5/15/2022,14.396625
71,CGT5,Claggett Creek,C,5/16/2022,13.8866875
71,CGT5,Claggett Creek,C,5/17/2022,13.573177083333333
72,CGT5,Claggett Creek,C,5/18/2022,12.999270833333334
72,CGT5,Claggett Creek,C,5/19/2022,12.992364583333334
72,CGT5,Claggett Creek,C,5/20/2022,12.417979166666667
72,CGT5,Claggett Creek,C,5/21/2022,13.475197916666668
72,CGT5,Claggett Creek,C,5/22/2022,14.522270833333334
72,CGT5,Claggett Creek,C,5/23/2022,15.452645833333333
72,CGT5,Claggett Creek,C,5/24/2022,14.635197916666666
73,CGT5,Claggett Creek,C,5/25/2022,15.799583333333333
73,CGT5,Claggett Creek,C,5/26/2022,16.206208333333333
73,CGT5,Claggett Creek,C,5/27/2022,15.51075
73,CGT5,Claggett Creek,C,5/28/2022,14.6729375
73,CGT5,Claggett Creek,C,5/29/2022,13.61184375
73,CGT5,Claggett Creek,C,5/30/2022,13.91878125
73,CGT5,Claggett Creek,C,5/31/2022,15.188437500000001
74,CGT5,Claggett Creek,C,6/1/2022,16.32953125
74,CGT5,Claggett Creek,C,6/2/2022,16.276416666666666
74,CGT5,Claggett Creek,C,6/3/2022,15.739770833333333
74,CGT5,Claggett Creek,C,6/4/2022,15.479197916666667
74,CGT5,Claggett Creek,C,6/5/2022,16.428635416666665
74,CGT5,Claggett Creek,C,6/6/2022,15.43253125
74,CGT5,Claggett Creek,C,6/7/2022,15.03265625
75,CGT5,Claggett Creek,C,6/8/2022,16.088239583333333
75,CGT5,Claggett Creek,C,6/9/2022,16.190875
75,CGT5,Claggett Creek,C,6/10/2022,17.1765625
75,CGT5,Claggett Creek,C,6/11/2022,16.301083333333334
75,CGT5,Claggett Creek,C,6/12/2022,15.36415625
75,CGT5,Claggett Creek,C,6/13/2022,14.407770833333334
75,CGT5,Claggett Creek,C,6/14/2022,14.868875
76,CGT5,Claggett Creek,C,6/15/2022,14.925802083333334
76,CGT5,Claggett Creek,C,6/16/2022,15.438989583333333
76,CGT5,Claggett Creek,C,6/17/2022,15.042447916666667
76,CGT5,Claggett Creek,C,6/18/2022,14.816729166666667
76,CGT5,Claggett Creek,C,6/19/2022,14.959729166666667
76,CGT5,Claggett Creek,C,6/20/2022,15.639864583333333
76,CGT5,Claggett Creek,C,6/21/2022,16.632270833333333
77,CGT5,Claggett Creek,C,6/22/2022,17.505989583333335
77,CGT5,Claggett Creek,C,6/23/2022,16.598083333333335
77,CGT5,Claggett Creek,C,6/24/2022,16.699552083333334
77,CGT5,Claggett Creek,C,6/25/2022,17.664927083333332
77,CGT5,Claggett Creek,C,6/26/2022,18.43765625
77,CGT5,Claggett Creek,C,6/27/2022,18.947270833333334
77,CGT5,Claggett Creek,C,6/28/2022,17.28465625
78,CGT5,Claggett Creek,C,6/29/2022,17.73440625
78,CGT5,Claggett Creek,C,6/30/2022,18.013927083333332
78,CGT5,Claggett Creek,C,7/1/2022,18.217114583333334
78,CGT5,Claggett Creek,C,7/2/2022,17.206125
78,CGT5,Claggett Creek,C,7/3/2022,17.116322916666668
78,CGT5,Claggett Creek,C,7/4/2022,17.648072916666667
78,CGT5,Claggett Creek,C,7/5/2022,17.954875
79,CGT5,Claggett Creek,C,7/6/2022,18.43225
79,CGT5,Claggett Creek,C,7/7/2022,18.636854166666666
79,CGT5,Claggett Creek,C,7/8/2022,18.94553125
79,CGT5,Claggett Creek,C,7/9/2022,19.209104166666666
79,CGT5,Claggett Creek,C,7/10/2022,18.961708333333334
79,CGT5,Claggett Creek,C,7/11/2022,20.156166666666667
79,CGT5,Claggett Creek,C,7/12/2022,20.892572916666666
80,CGT5,Claggett Creek,C,7/13/2022,19.225208333333335
80,CGT5,Claggett Creek,C,7/14/2022,19.179697916666665
80,CGT5,Claggett Creek,C,7/15/2022,18.7008125
80,CGT5,Claggett Creek,C,7/16/2022,18.815833333333334
80,CGT5,Claggett Creek,C,7/17/2022,18.673895833333333
